,College,Branch,Category,Gender,Opening_Rank,Closing_Rank,branch_ins
2303,IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,N,2542,3065,1174109
2304,IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,F,6250,6587,1174109
2305,IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",SC,N,1427,1640,1174109
2306,IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",SC,F,2526,2768,1174109
2307,IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",ST,N,516,619,1174109
2308,IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",ST,F,683,700,1174109
2309,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,415,589,1174110
2310,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,1517,1762,1174110
2311,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN (PwD),N,24,37,1174110
2312,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,80,103,1174110
2313,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,192,205,1174110
2314,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,214,298,1174110
2315,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,621,772,1174110
2316,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL (PwD),N,12,12,1174110
2317,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL (PwD),F,55,55,1174110
2318,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,113,175,1174110
2319,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,365,599,1174110
2320,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,62,77,1174110
2321,IIT Guwahati,"Computer Science and  Engineering(4 Years, B. Tech)",ST,F,188,220,1174110
2322,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN,N,596,951,1174181
2323,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN,F,2168,2168,1174181
2324,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN (PwD),F,122,122,1174181
2325,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",EWS,N,116,123,1174181
2326,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",EWS,F,451,451,1174181
2327,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,N,332,470,1174181
2328,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,F,797,999,1174181
2329,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL (PwD),N,30,30,1174181
2330,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",SC,N,237,318,1174181
2331,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",SC,F,944,944,1174181
2332,IIT Guwahati,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",ST,N,134,137,1174181
2333,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN,N,1445,1711,1174114
2334,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN,F,2906,4250,1174114
2335,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN (PwD),N,84,84,1174114
2336,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS,N,221,275,1174114
2337,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS,F,611,670,1174114
2338,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS (PwD),N,18,18,1174114
2339,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL,N,588,852,1174114
2340,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL,F,1530,2016,1174114
2341,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",SC,N,382,474,1174114
2342,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",SC,F,952,1028,1174114
2343,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",ST,N,150,260,1174114
2344,IIT Guwahati,"Electronics and  Communication Engineering (4 Years, B. Tech)",ST,F,478,478,1174114
2345,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",OPEN,N,1753,2387,1174116
2346,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",OPEN,F,4257,5362,1174116
2347,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",EWS,N,322,430,1174116
2348,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",EWS,F,679,679,1174116
2349,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,874,1033,1174116
2350,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,2637,2913,1174116
2351,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",SC,N,501,592,1174116
2352,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",SC,F,1128,1150,1174116
2353,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",ST,N,329,405,1174116
2354,IIT Guwahati,"Electronics and  Electrical Engineering (4 Years, B. Tech)",ST,F,497,497,1174116
2355,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OPEN,N,5261,6320,1174198
2356,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OPEN,F,11444,11990,1174198
2357,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",EWS,N,1077,1092,1174198
2358,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,N,2551,2949,1174198
2359,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,F,6626,6626,1174198
2360,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",SC,N,1450,1518,1174198
2361,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",SC,F,3088,3088,1174198
2362,IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",ST,N,940,940,1174198
2363,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OPEN,N,3402,6192,1174117
2364,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OPEN,F,12112,13622,1174117
2365,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",EWS,N,1171,1251,1174117
2366,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",EWS,F,2550,2550,1174117
2367,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,N,2666,3284,1174117
2368,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,F,6875,7143,1174117
2369,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",SC,N,1667,1922,1174117
2370,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",SC,F,2367,3021,1174117
2371,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",ST,N,815,1101,1174117
2372,IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",ST,F,1536,1536,1174117
2373,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",OPEN,N,665,1061,1174124
2374,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",OPEN,F,2259,2617,1174124
2375,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",OPEN (PwD),N,147,147,1174124
2376,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",EWS,N,157,201,1174124
2377,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",EWS,F,479,586,1174124
2378,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",OBC-NCL,N,339,497,1174124
2379,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",OBC-NCL,F,1002,1299,1174124
2380,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",OBC-NCL (PwD),N,56,56,1174124
2381,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",SC,N,207,444,1174124
2382,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",SC,F,776,899,1174124
2383,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",ST,N,91,149,1174124
2384,IIT Guwahati,"Mathematics and  Computing(4 Years, B. Tech)",ST,F,314,314,1174124
2385,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,3478,5088,1174125
2386,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,9763,12511,1174125
2387,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,771,912,1174125
2388,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,1887,2322,1174125
2389,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,1574,2161,1174125
2390,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,4829,5547,1174125
2391,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",SC,N,900,1139,1174125
2392,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",SC,F,2310,2431,1174125
2393,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",ST,N,305,604,1174125
2394,IIT Guwahati,"Mechanical Engineering(4 Years, B. Tech)",ST,F,930,1064,1174125
2395,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,3952,5172,1184110
2396,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,6750,8990,1184110
2397,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN (PwD),N,148,148,1184110
2398,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,727,815,1184110
2399,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,1863,1863,1184110
2400,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,1094,1967,1184110
2401,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,3333,4029,1184110
2402,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,901,1183,1184110
2403,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,1618,1658,1184110
2404,IIT Bhilai,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,496,542,1184110
2405,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN,N,3989,5744,1184181
2406,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN,F,9505,9505,1184181
2407,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",EWS,N,839,899,1184181
2408,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",EWS,F,1632,1632,1184181
2409,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,N,2017,2145,1184181
2410,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,F,4363,4363,1184181
2411,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",SC,N,1187,1241,1184181
2412,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",ST,N,594,599,1184181
2413,IIT Bhilai,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",ST,F,917,917,1184181
2414,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,8532,11011,1184111
2415,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,15233,16310,1184111
2416,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",EWS,N,1617,1748,1184111
2417,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",EWS,F,2492,2492,1184111
2418,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,3373,4044,1184111
2419,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,5974,6498,1184111
2420,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",SC,N,1668,2044,1184111
2421,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",SC,F,2509,2745,1184111
2422,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",ST,N,799,1021,1184111
2423,IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",ST,F,1152,1152,1184111
2424,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,10273,14425,1184125
2425,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,19979,22181,1184125
2426,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,2011,2111,1184125
2427,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,3670,3670,1184125
2428,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,4225,4913,1184125
2429,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,7914,8825,1184125
2430,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",SC,N,2186,2449,1184125
2431,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",SC,F,3443,3443,1184125
2432,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",ST,N,1082,1116,1184125
2433,IIT Bhilai,"Mechanical Engineering(4 Years, B. Tech)",ST,F,1549,1549,1184125
2434,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",OPEN,N,6874,10333,1184178
2435,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",OPEN,F,19165,22429,1184178
2436,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",EWS,N,1537,1537,1184178
2437,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",OBC-NCL,N,4104,5025,1184178
2438,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",OBC-NCL,F,8750,8750,1184178
2439,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",SC,N,2082,2111,1184178
2440,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",SC,F,3490,3490,1184178
2441,IIT Bhilai,"Mechatronics Engineering(4 Years, B. Tech)",ST,N,1230,1271,1184178
2442,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,2538,3839,1194110
2443,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,5398,5868,1194110
2444,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN (PwD),N,136,136,1194110
2445,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,460,519,1194110
2446,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,1912,1912,1194110
2447,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,1083,1443,1194110
2448,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,3713,3814,1194110
2449,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,641,741,1194110
2450,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,1291,1291,1194110
2451,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,346,365,1194110
2452,IIT Goa,"Computer Science and  Engineering(4 Years, B. Tech)",ST,F,783,783,1194110
2453,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,3269,8630,1194111
2454,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,12137,13758,1194111
2455,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",EWS,N,1355,1466,1194111
2456,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",EWS,F,2305,2305,1194111
2457,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,2789,3378,1194111
2458,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,5879,6130,1194111
2459,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",SC,N,1663,1819,1194111
2460,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",SC,F,2703,2703,1194111
2461,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",ST,N,782,876,1194111
2462,IIT Goa,"Electrical Engineering (4 Years, B. Tech)",ST,F,882,882,1194111
2463,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",OPEN,N,2964,5555,1194124
2464,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",OPEN,F,6081,9985,1194124
2465,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",EWS,N,834,990,1194124
2466,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",OBC-NCL,N,1751,2476,1194124
2467,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",OBC-NCL,F,5303,5480,1194124
2468,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",SC,N,1339,1491,1194124
2469,IIT Goa,"Mathematics and  Computing(4 Years, B. Tech)",ST,N,536,554,1194124
2470,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,10086,13031,1194125
2471,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,17615,18120,1194125
2472,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,1799,2004,1194125
2473,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,3357,3357,1194125
2474,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,3688,4642,1194125
2475,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,8057,8121,1194125
2476,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",SC,N,1952,2248,1194125
2477,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",SC,F,3452,3465,1194125
2478,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",ST,N,945,1019,1194125
2479,IIT Goa,"Mechanical Engineering(4 Years, B. Tech)",ST,F,1515,1515,1194125
2480,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",OPEN,N,13406,15714,1204109
2481,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",OPEN,F,22321,23260,1204109
2482,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",EWS,N,2227,2294,1204109
2483,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",EWS,F,3556,3556,1204109
2484,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,N,5129,5379,1204109
2485,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,F,8300,8607,1204109
2486,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",SC,N,2487,2589,1204109
2487,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",SC,F,2886,2886,1204109
2488,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",ST,N,1047,1051,1204109
2489,IIT Palakkad,"Civil Engineering (4 Years, B. Tech)",ST,F,1370,1370,1204109
2490,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,3301,4718,1204110
2491,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,5726,7176,1204110
2492,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,574,594,1204110
2493,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,1157,1157,1204110
2494,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,1499,1612,1204110
2495,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,3354,3431,1204110
2496,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,818,1004,1204110
2497,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,1462,1509,1204110
2498,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,425,444,1204110
2499,IIT Palakkad,"Computer Science and  Engineering(4 Years, B. Tech)",ST,F,350,350,1204110
2500,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",OPEN,N,5459,6502,1204187
2501,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",OPEN,F,8073,9075,1204187
2502,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",EWS,N,936,988,1204187
2503,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",EWS,F,1259,1259,1204187
2504,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",OBC-NCL,N,1870,2180,1204187
2505,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",OBC-NCL,F,3497,3766,1204187
2506,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",SC,N,1173,1408,1204187
2507,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",SC,F,1776,1776,1204187
2508,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",ST,N,562,562,1204187
2509,IIT Palakkad,"Data Science and  Engineering (4 Years, B. Tech)",ST,F,691,691,1204187
2510,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,6882,9835,1204111
2511,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,9888,13771,1204111
2512,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",EWS,N,1286,1401,1204111
2513,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",EWS,F,2284,2284,1204111
2514,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,2221,3201,1204111
2515,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,3762,4709,1204111
2516,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",SC,N,1470,1896,1204111
2517,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",SC,F,2639,2639,1204111
2518,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",ST,N,774,849,1204111
2519,IIT Palakkad,"Electrical Engineering (4 Years, B. Tech)",ST,F,1246,1246,1204111
2520,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,10017,13278,1204125
2521,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,16640,19521,1204125
2522,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,1929,2044,1204125
2523,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,3194,3194,1204125
2524,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,3335,4439,1204125
2525,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,7517,7956,1204125
2526,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",SC,N,2035,2252,1204125
2527,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",SC,F,3195,3195,1204125
2528,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",ST,N,1027,1040,1204125
2529,IIT Palakkad,"Mechanical Engineering(4 Years, B. Tech)",ST,F,1435,1435,1204125
2530,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",OPEN,N,12372,14290,1214107
2531,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",OPEN,F,18613,20254,1214107
2532,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",EWS,N,1996,2173,1214107
2533,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",EWS,F,3338,3338,1214107
2534,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,N,4825,5090,1214107
2535,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,F,7269,7700,1214107
2536,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",SC,N,2540,2623,1214107
2537,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",SC,F,2960,2960,1214107
2538,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",ST,N,1130,1206,1214107
2539,IIT Tirupati,"Chemical Engineering (4 Years, B. Tech)",ST,F,1510,1510,1214107
2540,IIT Tirupati,"Civil Engineering (4 Years, B. Tech)",OPEN,N,13913,15176,1214109
2541,IIT Tirupati,"Civil Engineering (4 Years, B. Tech)",OPEN,F,20568,22601,1214109
2542,IIT Tirupati,"Civil Engineering (4 Years, B. Tech)",EWS,N,2190,2244,1214109
2543,IIT Tirupati,"Civil Engineering (4 Years, B. Tech)",EWS,F,3327,3327,1214109
2544,IIT Tirupati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,N,4156,5062,1214109
